instant,dteday,season,yr,mnth,hr,holiday,weekday_x,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekday_y
13357,2012-07-15,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,122,314,436,0
13358,2012-07-15,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,84,228,312,0
13359,2012-07-15,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,109,203,312,0
13360,2012-07-15,3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,95,199,294,0
13361,2012-07-15,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,59,164,223,0
13362,2012-07-15,3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,34,96,130,0
13363,2012-07-15,3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,25,66,91,0
13364,2012-07-16,3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,11,32,43,1
13365,2012-07-16,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,1,10,11,1
13366,2012-07-16,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,11,15,1
13367,2012-07-16,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,2,4,6,1
13368,2012-07-16,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,1,11,12,1
13369,2012-07-16,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,10,40,50,1
13370,2012-07-16,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,8,132,140,1
13371,2012-07-16,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,24,459,483,1
13372,2012-07-16,3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,48,619,667,1
13373,2012-07-16,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,51,297,348,1
13374,2012-07-16,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0.0,69,117,186,1
13375,2012-07-16,3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,57,125,182,1
13376,2012-07-16,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,79,158,237,1
13377,2012-07-16,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,63,176,239,1
13378,2012-07-16,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,53,159,212,1
13379,2012-07-16,3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,61,176,237,1
13380,2012-07-16,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,77,309,386,1
13381,2012-07-16,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,86,669,755,1
13382,2012-07-16,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0.0,97,697,794,1
13383,2012-07-16,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,92,503,595,1
13384,2012-07-16,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454,1
13385,2012-07-16,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,45,283,328,1
13386,2012-07-16,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,56,228,284,1
13387,2012-07-16,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,27,139,166,1
13388,2012-07-17,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,10,43,53,2
13389,2012-07-17,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0.0,4,21,25,2
13390,2012-07-17,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7,2
13391,2012-07-17,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,0,3,3,2
13392,2012-07-17,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,0,7,7,2
13393,2012-07-17,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,7,31,38,2
13394,2012-07-17,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,16,197,213,2
13395,2012-07-17,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0.0,26,500,526,2
13396,2012-07-17,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,43,618,661,2
13397,2012-07-17,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,32,288,320,2
13398,2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,2
13399,2012-07-17,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,60,146,206,2
13400,2012-07-17,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,80,174,254,2
13401,2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,2
13402,2012-07-17,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,2
13403,2012-07-17,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,2
13404,2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,2
13405,2012-07-17,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,95,675,770,2
13406,2012-07-17,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,60,712,772,2
13407,2012-07-17,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,2
13408,2012-07-17,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,2
13409,2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,2
13410,2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,2
13411,2012-07-17,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,2
13412,2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,3
13413,2012-07-18,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,3
13414,2012-07-18,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8,3
13415,2012-07-18,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2,2,4,3
13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,3
13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,3
13418,2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,3
13419,2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,3
13420,2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,3
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,3
13422,2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,3
13423,2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,3
13424,2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,3
13425,2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,3
13426,2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,3
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,3
13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,3
13429,2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,35,335,370,3
13430,2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580,643,3
13431,2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,78,438,516,3
13432,2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,3
13433,2012-07-18,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,53,266,319,3
13434,2012-07-18,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,42,246,288,3
13435,2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131,3
13436,2012-07-19,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,16,50,66,4
13437,2012-07-19,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,6,19,25,4
13438,2012-07-19,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7,4
13439,2012-07-19,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5,4
13440,2012-07-19,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8,4
13441,2012-07-19,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,5,35,40,4
13442,2012-07-19,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,4
13443,2012-07-19,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,23,450,473,4
13444,2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,4
13445,2012-07-19,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,36,282,318,4
13446,2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,4
13447,2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,4
13448,2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,4
13449,2012-07-19,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,4
13450,2012-07-19,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,4
13451,2012-07-19,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,4
13452,2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,4
13453,2012-07-19,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,4
13454,2012-07-19,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,4
13455,2012-07-19,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,4
13456,2012-07-19,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505,4
13457,2012-07-19,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,38,294,332,4
13458,2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68,4
13459,2012-07-19,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,3,62,65,4
13460,2012-07-20,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2,32,34,5
13461,2012-07-20,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11,5
13462,2012-07-20,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19,5
13463,2012-07-20,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,7,29,36,5
13464,2012-07-20,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9,5
13465,2012-07-20,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2,40,42,5
13466,2012-07-20,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,3,123,126,5
13467,2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360,5
13468,2012-07-20,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,39,652,691,5
13469,2012-07-20,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,45,328,373,5
13470,2012-07-20,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233,5
13471,2012-07-20,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212,5
13472,2012-07-20,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274,5
13473,2012-07-20,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136,156,5
13474,2012-07-20,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229,5
13475,2012-07-20,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,47,169,216,5
13476,2012-07-20,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436,5
13477,2012-07-20,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,95,620,715,5
13478,2012-07-20,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622,5
13479,2012-07-20,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402,5
13480,2012-07-20,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251,5
13481,2012-07-20,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122,5
13482,2012-07-20,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135,5
13483,2012-07-20,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166,5
13484,2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103,6
13485,2012-07-21,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72,6
13486,2012-07-21,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,6
13487,2012-07-21,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25,6
13488,2012-07-21,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16,6
13489,2012-07-21,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17,6
13490,2012-07-21,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15,6
13491,2012-07-21,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,6
13492,2012-07-21,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112,6
13493,2012-07-21,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207,6
13494,2012-07-21,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268,6
13495,2012-07-21,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,6
13496,2012-07-21,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457,6
13497,2012-07-21,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,6
13498,2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343,6
13499,2012-07-21,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380,6
13500,2012-07-21,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326,6
13501,2012-07-21,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241,6
13502,2012-07-21,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177,6
13503,2012-07-21,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,6
13504,2012-07-21,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214,6
13505,2012-07-21,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163,6
13506,2012-07-21,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180,6
13507,2012-07-21,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149,6
13508,2012-07-22,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113,0
13509,2012-07-22,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130,0
13510,2012-07-22,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122,0
13511,2012-07-22,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43,0
13512,2012-07-22,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,0
13513,2012-07-22,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,0
13514,2012-07-22,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19,0
13515,2012-07-22,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38,0
13516,2012-07-22,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153,0
13517,2012-07-22,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258,0
13518,2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379,0
13519,2012-07-22,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505,0
13520,2012-07-22,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504,0
13521,2012-07-22,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,0
13522,2012-07-22,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,0
13523,2012-07-22,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,0
13524,2012-07-22,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,0
13525,2012-07-22,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,0
13526,2012-07-22,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,0
13527,2012-07-22,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,0
13528,2012-07-22,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,0
13529,2012-07-22,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,0
13530,2012-07-22,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,0
13531,2012-07-22,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,0
13532,2012-07-23,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,1
13533,2012-07-23,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,1
13534,2012-07-23,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,1
13535,2012-07-23,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2,1
13536,2012-07-23,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8,1
13537,2012-07-23,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51,1
13538,2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,1
13539,2012-07-23,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,1
13540,2012-07-23,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,1
13541,2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,1
13542,2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,1
13543,2012-07-23,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,1
13544,2012-07-23,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,1
13545,2012-07-23,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,1
13546,2012-07-23,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,1
13547,2012-07-23,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,1
13548,2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,1
13549,2012-07-23,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,1
13550,2012-07-23,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,1
13551,2012-07-23,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,1
13552,2012-07-23,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,1
13553,2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,1
13554,2012-07-23,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,1
13555,2012-07-23,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,1
13556,2012-07-24,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,2
13557,2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,2
13558,2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,2
13559,2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,2
13560,2012-07-24,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,2
13561,2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,2
13562,2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,2
13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,2
13564,2012-07-24,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,2
13565,2012-07-24,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,2
13566,2012-07-24,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,2
13567,2012-07-24,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201,2
13568,2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,2
13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273,2
13570,2012-07-24,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,2
13571,2012-07-24,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,2
13572,2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,2
13573,2012-07-24,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,2
13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,2
13575,2012-07-24,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,2
13576,2012-07-24,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523,2
13577,2012-07-24,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378,2
13578,2012-07-24,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269,2
13579,2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,2
13580,2012-07-25,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,3
13581,2012-07-25,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,3
13582,2012-07-25,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,3
13583,2012-07-25,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,3
13584,2012-07-25,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,3
13585,2012-07-25,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,3
13586,2012-07-25,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,3
13587,2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,3
13588,2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,3
13589,2012-07-25,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,3
13590,2012-07-25,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,3
13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,3
13592,2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,3
13593,2012-07-25,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,3
13594,2012-07-25,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,3
13595,2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,3
13596,2012-07-25,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,3
13597,2012-07-25,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,3
13598,2012-07-25,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,3
13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,3
13600,2012-07-25,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,3
13601,2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,3
13602,2012-07-25,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,3
13603,2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,3
13604,2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,4
13605,2012-07-26,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,4
13606,2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,4
13607,2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,4
13608,2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,4
13609,2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,4
13610,2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,4
13611,2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,4
13612,2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,4
13613,2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,4
13614,2012-07-26,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,4
13615,2012-07-26,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,4
13616,2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,4
13617,2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,4
13618,2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,4
13619,2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,4
13620,2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,4
13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,4
13622,2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,4
13623,2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,4
13624,2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,4
13625,2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,4
